planet,x,y,affiliation,pagerank,betweeness
Ord Cantrell,-36.0,377.0,null,0.40664747436688886,129688.56551093288
Ord Cestus,395.0,359.0,null,1.3466024659282716,14506.577575535006
Ord Grovner,354.0,-825.0,null,0.32294359249088994,5768.279748573866
Ord Ibanna,160.0,-734.0,null,0.7512664505743042,11247.621652728301
Ord Lithone,89.0,142.0,null,0.32752470300308023,0.0
Ord Mantell,104.0,221.0,null,0.5261304389435056,1464.664715875232
Ord Mirit,-13.0,98.0,null,0.5322630377188943,2473.70320215715
Ord Pardron,684.0,-524.0,null,0.45652137302172224,39453.947050303075
Ord Radama,535.0,498.0,null,0.15000000000000002,0.0
Ord Sedra,-93.0,501.0,null,0.803403906729072,2561.5
Ord Sigatt,236.0,373.0,null,0.387870326069181,47557.7603504874
Ord Tessebok,-88.0,325.0,null,0.40367926478884547,1199.8686728872144
Ord Thoden,-179.0,508.0,null,0.8625758074585457,1505.647550518562
Ord Tiddell,523.0,267.0,null,0.22744401488028704,705.1024240200712
Ord Trasi,17.0,592.0,null,0.37573952690462425,41150.97585706842
Ord Varee,-135.0,225.0,null,0.5122028244464644,4812.731996464024
Ord Vaug,79.0,-577.0,null,0.7172394557380922,29919.595113016338
Ord Vaxal,273.0,-334.0,null,0.8462697352467938,70589.91371062316
Ordo,312.0,279.0,null,0.7873867712649761,162453.81199514476
Orelon,564.635,183.405,null,5.125712387481141,237457.10829379814
Oricon,440.0,699.0,null,0.5075447629561967,4203.0327637207765
Orinda,-26.0,316.0,null,0.3451760062547654,5330.751202917384
Orleon,530.0,110.0,null,2.9277395279287375,19583.924540221462
Orn Kios,-32.0,-847.0,null,0.6029429421472338,1162.1199168465123
Ornfra,-596.0,164.0,null,0.7458244232755028,0.0
Orondia,782.0,-155.0,null,0.6789427280361386,40675.92919467108
Orron,747.0,533.0,null,0.5070987752326394,24108.52619047576
Orvax,638.0,-759.0,null,0.15000000000000002,0.0
Osadia,2,10,null,0.4406340117061179,36.83333333333334
Oseon,876.0,108.0,null,0.35923860335370944,36936.08618489097
Oslumpex,771.0,594.0,null,0.6349636890961011,2126.8357142856767
Osmani,16.0,-808.0,null,0.5962745020722611,4558.788803344909
Ossel,19.0,-825.0,null,8.096837551962674,46333.38598379885
Ossiathora,106.0,-770.0,null,0.5347384102376859,14312.986007613299
Osssorck Nebulae,-141.0,-277.0,null,0.3592369056221024,404.8178787878788
Ossus,630.0,348.0,Light Side,0.5481872501756153,1422.1855855855856
Ota,592.0,-36.0,null,1.9517919439391733,6489.14888408895
Ottabesk,150.0,-168.0,null,0.8702342006257069,2891.879764542536
Outland Transit,837.0,-243.0,null,2.0568037100455228,8698.390079365077
Ovise,-335.0,-685.0,null,0.6657079074178187,7929.268057665058
Oyokal,-693.0,146.0,null,0.95079455163654,1683.0
Ozu,-70.0,-846.0,null,0.5288634465810873,1634.3644255680376
Pa Tho,-71.0,-401.0,null,0.260869511831788,639.1588957822813
Pakuuni,851.873,386.329,null,1.240079564627794,78375.90116551088
Palanhi,-46.0,52.0,null,0.6431189797999469,238052.5360076
Palawa,74.0,-60.0,null,0.43358235191033295,5179.038042074919
Pallaxides,226.0,258.0,null,0.31375264647510853,0.0
Pammant,973.0,336.0,null,5.823871312373365,28596.28224904447
Pamorjal,245.0,-438.0,null,0.6552034354314155,149536.15130879503
Panatha,-341.0,-696.0,null,0.457707407992095,17.55
Pantolomin,-18.0,51.0,null,1.2548896331891217,241201.58746133622
Pantora,423.0,-923.0,Neutral,0.5355320020971797,1978.0714285714284
Paonid,321.416,166.138,null,1.5370766494155046,204670.67895402227
Paqualis III,96.032,165.802,null,3.705892444876883,202187.71674606646
Paqwepor Major,484.0,-552.0,null,0.8769959398248091,10673.682185910418
Parada,45.0,-720.0,null,0.26086952358260357,71.49285714285713
Paramatan,7.0,-742.0,null,0.5454538150361704,2621.309725070251
Parcelus Minor,354.0,-274.0,null,0.3050308961867837,0.0
Parkis,171.672,-24.07,null,0.711348973868947,512296.3976949061
Parshoone,-117.0,574.0,null,0.4935744718635022,1062.5654811562704
Parthovian Cluster,844.0,524.0,null,0.15000000000000002,0.0
Pasmin,782.0,316.0,null,0.9794235324510389,15681.243499267159
Patitite Pattuna,56.0,281.0,null,0.2590937912209639,0.0
Paulking,914.0,172.0,null,0.5947531129463854,5200.234843641066
Pavo Prime,262.0,-51.0,null,0.4891961632935586,9486.557915529118
Pax,220.408,-620.967,null,1.602456915880433,368167.6483429657
Peg Shar,642.0,127.0,null,0.5463976853372393,207004.87278434157
Pencael,198.674,-275.221,null,1.1941917308788015,1318.1307443175524
Pendari,-10.534,-614.773,null,2.258444824002337,584.6499999999976
Pengalan,366.0,111.0,null,0.7443469510274401,162343.1707602895
Per Lupelo,87.648,154.336,null,3.463056171415202,209500.95290010097
Peragus II,532.0,563.0,null,0.3392366137872506,2746.2105408390407
Perin,776.0,681.0,null,0.47708813675041317,3.0
Perithal VI,278.0,-380.0,null,0.9613554428054827,283204.13815941795
Peritor,160.0,-950.0,null,0.7237263063280313,1195.38183497995
Perma,134.711,-106.731,null,0.870561693434423,9966.04997280613
Pesfavri,-489.0,106.0,null,0.1904761828766213,0.3333333333333333
Pesmenben,549.0,-153.0,null,0.6054311844794638,11538.075262003125
Petabys Station,-186.519,-631.264,null,1.9067734209744498,3694.5274592900487
Phaeda,2.0,393.0,null,0.3884186583090661,19045.08544788545
Phaegon_III,280.0,-756.0,null,1.691564135444898,12795.175441429554
Phaseera,453.52,106.222,null,0.9371601833955403,368443.1612372247
Phateem,267.0,164.0,null,1.3469848252912533,125864.72863232084
Phelope,319.0,35.0,null,0.4026279626623732,3476.0
Phindar,449.0,356.0,null,2.1162381989519594,514809.117753286
Pho Ph'eah,444.0,419.0,null,0.4001327194123579,0.0
Phu,-179.0,-352.0,null,0.4839136865789287,2974.912053361634
Pieldi,91.0,-805.0,null,5.2534643237848115,48890.272999984096
Pii,620.026,-649.81,null,1.4818834870795987,37052.40896281105
Pinperu,982.0,371.0,null,1.852583100409057,36644.80055266459
Pirin,389.484,111.6,null,1.7389501587533722,57877.322542432965
Piroket,660.907,-642.275,null,1.3419690037520602,74687.855066503
Pirralor,102.0,-806.0,null,1.2537381852105265,46953.10633331745
Pitrolea,86.0,-424.0,null,0.310300064305647,585.7121042802128
Pizilis,440.0,-69.0,null,0.7139205273436376,111788.19113992047
Plesstil,29.0,628.0,null,0.9470132723618772,2724.427623710981
Plexis,105.0,-384.0,null,0.527550836008084,1340.5056251305975
Ploo,276.0,221.0,null,1.2664271838535628,966.8783893385075
Plooma,12.0,610.0,null,0.6961355872287157,4767.867743397264
Pluthan,923.0,108.0,null,0.22787618747422825,2140.5621748971025
Poderis,179.0,148.0,null,1.5693468356716638,4620.107485895651
Polis Massa,-16.0,-1023.0,null,0.9239564528360737,190.66666666666666
Pollillus,-120.0,-97.0,null,0.5170240899516246,202.47825507825505
Polmanar,-84.0,-859.0,null,1.2201046283709538,44526.42506045732
Poln System,-122.0,497.0,null,0.39925515677923856,6741.0
Polus,148.0,384.0,null,0.5028621741890272,2729.497540195768
Pondut Station,766.0,515.0,null,0.6517595669041051,1288.2666666666503
Porchello,-195.0,-717.0,null,0.44413234800473117,5686.017504198711
Port Evokk,30.0,-836.0,null,1.2455567481487797,2116.361249302004
Porus Vida,391.0,51.0,null,0.3305127310197955,29723.463113486872
Poseidenna,956.0,212.0,null,0.3537870038487303,20.2
Povanaria,490.0,336.0,null,1.4199431485924128,8901.52083423747
Poviduze,-140.0,-405.0,null,0.663316524989186,15.333333333333332
Poytta,844.0,-248.0,null,0.7287960834568442,7120.876917158677
Praadost,425,560,Dark Side,0.44078532734074666,5706.452081739897
Praesitlyn,168.0,-973.0,null,3.6590108832019097,4907.878728230336
Prakith,-50.0,-35.0,null,0.1904761828766213,5.5
Prazhi,357.0,-250.0,null,0.989985771580169,203858.15495645843
Prefsbelt,-95.0,421.0,null,0.5805188621177136,843.75
Presbalin,409.0,380.0,null,1.6763044305058719,6700.730740117199
Presteen,8.0,-721.0,null,0.2779509986489659,1774.3688615622063
Pria,188.0,-15.0,null,1.2435518223179771,4280.393369334937
Primus Goluud,116.0,-54.0,null,1.4719794486802604,12094.951888473657
Prishella,881.603,-24.124,null,1.697281891401639,263.64790503544003
Pusat Station,683.0,136.0,null,0.37402893048472863,24474.653976264286
Puul,143.574,-97.00533333333333,null,0.836258719276259,5115.533430665197
Pybus,732.0,-175.0,null,0.29646689381169733,645.7697102833038
Pygorix,527.0,383.0,null,1.7251635044833278,0.0
Pypin,647.0,633.0,null,0.5340330195481499,6.583333333333334
Pzob,896.0,-565.0,null,0.4043863506747192,14569.093467737723
Q'mara,91.0,-857.0,null,9.540340611054145,104731.16936427937
Qat Chrystac,108.0,-689.0,null,0.15000000000000002,0.0
Qiilure,87.0,282.0,null,0.5018843929402659,1107.9461538461449
Qina,-335.0,-648.0,null,0.9114753790614047,9468.629399427167
Qonto,-116.0,666.0,null,0.5576291181619373,30.0
Quaensan Prime,-103.29,-760.394,null,0.9331296157355544,21086.134222591554
Quamar,-72.899,-796.494,null,0.823990169541692,25508.926688805688
Quarzite,153.0,-324.0,null,1.1884207669022644,525.6151769854926
Quas Killam,447.357,-1.766,null,0.3676764900112426,324276.9422375012
Quelii,330.0,340.0,null,1.0858465169373555,3112.1809180008954
Quellor,263.0,-251.0,null,0.7816655818182546,269389.0489610628
Quermia,716.0,492.0,null,4.297849209083918,3365.042857142858
Ques,785.0,145.0,null,5.042606274054403,934.8917570872165
Quesaya,116.0,-514.0,null,0.26726205414569143,2160.130881358487
Quesh,761.0,-54.0,null,1.3547872293897725,9839.077597391577
Questal,-189.0,-270.0,null,0.5602947892905078,976.9272448523194
Queyta,186.0,-957.0,null,2.523795226481001,173.80286380286378
Quintas,-127.0,-953.0,null,0.37292846987692696,32094.555637569567
R-Duba,892.0,-530.0,null,1.001593994037667,6647.548465923682
R'alla,733.0,683.0,null,0.7793781811511111,8582.733333333334
Radnor,540.0,-633.0,null,1.1748822766507376,53384.70842684526
Rafa,853.0,124.0,null,0.7534823346523745,3560.222982572982
Ragith,213.0,-571.0,null,1.0965687325662372,41797.33262160953
Ragna,547.0,-655.0,null,0.9753879485229978,0.5
Rago,-214.0,249.0,null,0.443256945181498,1734.0
Ragoon,-52.0,22.0,null,0.24705306007478928,6.0
Rainboh,342.0,31.0,null,2.8613094791634843,41959.538714064685
Rainos CLuster,36.0,-529.0,null,1.247806921199935,6014.124380081514
Raithal,184.0,58.0,null,0.612995645474626,4613.075179782666
Rakata Prime,-400.0,-158.0,null,0.5438837219061935,6903.502175703012
Rakhuuun,451.0,13.0,null,1.3785032736186908,18214.487871150388
Ralltiir,74.426,43.836,null,0.8104636565667935,5737.534348542586
Ramordia,284.0,-596.0,null,1.4603914725459026,315917.70451362693
Rampa,763.0,549.0,null,0.6608728396411813,8.5
Rampa Minor,912.701,-228.942,null,2.0563982034488375,51561.557153219335
Randon,526.463,-34.888,null,2.0110609558108723,193718.83251189435
Rannon,853.0,-740.0,null,0.27643202614640544,4052.807181666819
Ranroon,677.0,497.0,null,0.6537656022967323,12599.009669831465
Rasterous,306.691,-90.745,null,1.0424545964167267,392716.01667853835
Rattatak,-338.0,-648.0,null,0.5976989109622324,25.5
Raxus,770.01,411.043,null,1.0041674500692006,3433.4217029086894
Raxxa,183.0,-30.0,null,1.970037062375122,4852.388955488954
Raydonia,367.0,313.0,null,0.15000000000000002,0.0
Rbollea,326.0,77.0,null,0.21439932717842772,0.0
Rearqu Cluster,483.264,134.887,null,1.3128259786503558,260267.39688217986
Reboam,391.0,57.0,null,0.2208986391509285,0.7
Recopia,161.0,-125.0,null,0.9910282915884404,21057.757213144523
Red Nebula,-435.0,-1140.0,null,0.23314761227231737,0.0
Reecee,-157.0,159.0,null,0.2632497984151827,492.1804489138091
Refnar,881.0,344.0,null,1.4846194316534729,23029.5261904759
Reginard,897.06,357.502,null,0.401256571610121,4970.999999999999
Rehemsa,148.595,-151.022,null,1.940386656770152,27398.42862311926
Relatta,224.27,113.214,null,0.9201443998325081,46846.63602945342
Relephon,358.0,34.0,null,0.4792300629135741,814.8333333333331
Reltooine,633.0,645.0,null,0.3784291862289135,111.41666666666667
Renatasia,966.0,199.0,null,0.27268411885166605,41864.982150036965
Rendili,185.0,-148.0,null,1.6206128751873101,33328.396779504736
Renillis,89.438,-479.599,null,2.0413659850178183,38896.887361155495
Rentor,-552.0,130.0,null,1.003993171900428,1201.6666666666665
Resht,251.0,-34.0,null,0.9323815296068083,1916.0284152209779
Resti Kel,94.0,-838.0,null,0.8431297760157404,45510.12975171191
Retep,586.0,-615.0,null,1.0143266506627993,1909.0914025651657
Rettna,569.0,-148.0,null,0.15000000000000002,0.0
Reuss,425.0,-842.0,null,2.0448382465907913,437.2499999999999
Revyia,-5.0,721.0,null,0.2919604202493243,15.0
Reytha,337.0,-245.0,null,1.5278817667809395,25585.684081983763
Rhelg,672.0,427.0,null,0.9311288434929148,4608.36832207128
Rhen Var,674.0,366.0,Light Side,0.4159676228838579,2378.023370902312
Rhigar,-679.0,7.0,null,0.15000000000000002,0.0
Rhinnal,69.362,41.073,null,0.8099922967044874,797.303009823531
Rhommamool,265.0,-374.0,null,0.8502755273891925,97248.90997276866
Riflor,-134.0,-643.0,null,0.776347615404965,6754.992890044771
Riileb,849.0,-245.0,null,0.181875,58.41474358974359
Rimcee Station,-160.0,619.0,null,0.8474799838603972,424.94126984126996
Rindao,85.0,-721.0,null,0.2767380133121813,2.0
Ring of Kafrene,-128.0,-574.0,null,0.3226113826727923,115465.79189846796
Ringneldia,864.0,113.0,null,0.23413189787026856,96.23333333333335
Ringo Vinda,631.0,222.0,null,0.9703059101944443,1993.2025585643796
Rinn,908.0,-290.0,null,0.26481385499132387,374.51666666666665
Rintonne,405.0,-647.0,null,0.2812045420887385,0.0
Rishi,717.704,-520.755,null,1.7289317027485416,4607.902688359584
Rnda,886.0,-19.0,null,1.7755237485421937,42304.24442639745
Roche,529.215,155.61,null,3.322255522792377,106044.81399823223
Rodia,544.0,-609.0,Neutral,0.6819921499987852,0.0
Roldalna,274.588,-604.773,null,1.2778011802066283,2192.0313451041707
Romin,509.0,142.0,null,1.324545892411263,1408.7295774581107
Rondai,-154.0,123.0,null,0.2934300551636333,1713.8949350649898
Ronyards,230.864,-350.681,null,1.0154665639124985,243196.13922631845
Roon,784.0,-503.0,null,0.15000000000000002,0.0
Roona,54.111,-547.904,null,1.6797590648867773,54703.16142153549
Ropagi,290.0,-672.0,null,1.0814568653597059,4949.877718406696
Roqoo Depot,376.0,7.0,null,0.6233144975273021,84433.09354247426
Rorak,773.0,-223.0,null,1.3572719610568038,26489.534864596346
Rorgam,434.0,-8.0,null,1.80034772299357,1448.7222481548756
Rothana,881.0,-559.0,null,0.882740818998357,16266.115689959945
Roundtree,146.0,-437.0,null,0.9830982595069434,30988.508074137106
Roxuli,-271.0,147.0,null,0.5597483267143577,1443.5967126835417
Rrulinn,-87.0,-782.0,null,1.2887943098081829,22041.094523075382
Ruan,-17.0,-92.0,null,4.9951310660389225,19655.93236094939
Rudrig,713.0,393.0,null,1.5537684463050299,5471.296015261356
Rugosa,332.0,-780.0,null,0.6899521819358916,858.4264784905171
Ruisto,900.284,336.088,null,3.112569332313773,27178.5
Rulaar,48.0,-763.0,null,0.5651750146085468,4985.364981582741
Runaway Prince,672.0,-153.0,null,1.9166613771684884,34467.296442766754
Rustibar,-160.0,210.0,null,0.7176181134524409,17426.47398981458
Rutan,96.0,-1006.0,null,3.8015395426717453,57034.43413582904
Ruuria,571.0,619.0,null,0.351559276408845,2749.743874172374
Ruusan,447.0,-127.0,Light Side,0.6054311844794638,14415.316578630507
Rydonni Prime,155.098,-174.301,null,1.4394103393741124,17791.259293191426
Ryloon,-193.0,403.0,null,0.4358552752716799,728.2633004926106
Ryloth,626.0,-786.0,Neutral,0.5721778915655835,28222.382865280888
Ryndellia,376.0,-706.0,null,1.3609701616554575,79117.61187414228
Rynmar,331.0,23.0,null,2.650531214280097,225.8919575059777
Ryoone,-275.0,-792.0,null,0.6582813013025023,7568.036096003457
Ryvellia,349.0,-415.0,null,0.9631792197840299,12027.81778629997
Saclas,717.0,561.0,null,0.3247798538375654,36.11536796536796
Sacorria,198.0,-102.0,null,2.063260694813235,798.167519078049
Saffalore,733.0,564.0,null,0.6463927473185558,140.35952380952384
Sagar,250.0,-342.0,null,0.7904626474649198,200910.5987138189
Saijo,-51.0,-1050.0,null,0.3964017295297332,3748.5948699992814
Saila Na,-70.275,-842.261,null,0.7179037025765517,686.8849088592564
Saki,772.5526666666667,-128.81933333333333,null,0.671320036673515,1932.2682516077393
Sakidopa,770.0,-112.0,null,0.5453324362686465,20657.144855110222
Sakiduba,769.0,-163.0,null,0.5453324362686465,16335.134272492263
Sakifwanna,859.0,-117.0,null,0.38759828346442726,2709.5975618618068
Saleucami,791.0,164.0,Neutral,0.4209995503836718,11907.580407367417
Salin,269.0,469.0,null,0.34993838434170954,728.9499999999999
Salliche,-92.0,-19.0,null,0.30598980874779125,4.604761904761904
Salvara,582.106,199.13,null,2.492357836220329,8902.887256114884
Samaria,194.0,-112.0,null,0.5034129158501525,5383.058948952872
Sanbra,386.0,-783.0,null,1.0337606284425738,60914.67563427638
Sanctuary,947.0,251.0,null,0.7502975001598675,10360.400000000001
Sanjin,177.0,-397.0,null,1.2812630214557184,15756.182833815219
Sanrafsix,223.064,-742.873,null,1.2873840984718807,113614.60888738777
Sanyassa,-340.0,-623.0,null,1.4473524540893017,2111.3994588744595
Sanza,409.0,-482.0,null,0.46686983062095344,7055.816182263662
Saqqar,879.0,-159.0,null,0.49859212159316174,16866.42107214989
Sarapin,178.0,-39.0,null,1.1202876871019278,3325.161607502117
Sargon,364.0,72.0,null,0.15000000000000002,0.0
Sarka,592.0,154.0,null,0.3071394468403522,3045.8013805744245
Sarko,316.0,-252.0,null,0.3050308961867837,0.0
Sarrish,-67.0,-627.0,null,3.112029886286686,584.2333333333297
Sarvchi,-509.0,61.0,null,0.7286030326733368,1151.5833333333333
Scardia,424.0,-269.0,null,0.47283833226640115,162.1534284402275
Scarif,740.025,-544.01,Neutral,1.3367998193254187,591.3362371927568
Schesa,-595.0,122.0,null,0.7706620856141396,3.0
Scillal,850.0,165.0,null,0.7322635911459865,17295.293092445652
Scipio,-66.0,461.0,null,0.32602385023573544,1631.4901695526698
Sedesia,398.0,-656.0,null,0.9290751819482933,1903.4979313463054
Sedratis,152.163,-162.187,null,1.0712752790812583,12186.532108289171
Selab,366.0,65.0,null,0.46304739332581357,16425.611010529617
Selenius,30.0,-733.0,null,0.34795523491238367,642.3334923366473
Seline,159.0,684.0,null,0.2450010227094152,2377.7770951861376
Selitan,402.0,383.0,null,1.6362014930864879,22952.393497074325
Selsor,363.0,-473.0,null,0.6078548569008542,18586.213729448944
Seltos,255.0,-677.0,null,0.15000000000000002,0.0
Selvaris,-229.0,70.0,null,0.15000000000000002,0.0
Sembla,763.0,466.0,null,1.8804994601155307,141587.8168238135
Senex,99.0,-767.0,null,0.33554483161363546,6.95
Sennex,342.0,61.0,null,2.6518608515343285,28438.41043340452
Seou,-391.23066666666665,-1076.3453333333334,null,0.39129207029513885,8.333333333333332
Sepan,411.0,-361.0,null,0.3228243830158161,3958.366027958185
Serat,107.0,-879.0,null,1.5749744311028637,25.142857142857142
Serenno,410.0,450.0,Neutral,0.7837564151844867,3476.0
Sermeria,372.839,109.75,null,0.9856399968801213,54086.84877023214
Sernpidal,82.0,672.0,null,0.2780852290936423,17.0
Serroco,206.0,230.0,null,1.7500946417202305,6035.451620437635
Sestria,192.0,-346.0,null,0.8214468663947934,14502.559850524593
Sev Tok,530.0,-171.0,null,0.7755799618718969,21346.15979065702
Sevarcos,214.0,-957.0,null,0.45466872761861676,6631.800945620083
Seyugi,197.0,-186.0,null,1.186756444470863,15294.504439863387
Shadda-Bi Boran,355.0,-882.0,null,0.3191340581077439,55613.754008768454
Shador,537.112,-314.756,null,2.241033327687887,71926.65610671508
Shalam,197.0,277.0,null,1.7797434732086987,9382.229715170439
Sharb,-503.0,106.0,null,0.7893035885698797,5025.0
Sharlissia,285.447,-817.593,null,0.21766604450663327,53548.19218357609
Shasfath,-113.0,-431.0,null,0.26968113256706827,0.0
Shaum Hii,221.0,488.0,null,0.20206270528114947,2163.3816227797356
Shawken,22.0,70.0,null,1.150364707243746,29208.205073618876
Shaylin,899.0,316.0,null,1.1560610187895468,59400.16119202384
Shedu Maad,339.0,92.0,null,0.3731967260659671,949.261616161629
Shelkonwa,187.0,33.0,null,0.5968492625422985,20329.13136961744
Shibric,235.173,-437.248,null,1.9367464193760815,269385.01716330386
Shiffrin,875.0,-592.0,null,1.0521630017066868,11296.814171533217
Shihon,-643.0,138.0,null,1.1766858008725454,9.25
Shili,67.0,108.0,Light Side,0.7577588015137674,929.0913384481206
Shimia,652.0,-704.0,null,0.3131845203059685,534.7246031745948
Shinbone,842.0,-704.0,null,0.20873697808236324,250.3421052631579
Shiva,103.0,-1127.0,null,0.25015553464632856,0.0
Shola,994.0,-492.0,null,0.4352526748918607,8074.073368182856
Shoon,57.0,-845.0,null,0.5269821033940737,5940.591581122698
Shuldene,-114.703,-830.999,null,1.2293597215303003,12620.218957369336
Shulstine,133.755,77.81,null,1.9476869879480778,25337.834983803885
Shulxi,41.0,-292.0,null,0.39387955151236903,131.89204832534628
Shumavar,89.803,-923.162,null,0.9340192524142834,93937.36423096152
Shumogi,154.0,-292.0,null,0.4329858588615847,8200.78345726357
Shusugaunt,48.0,560.0,null,0.5154546595363027,890.8333333333333
Shuxl,-17.0,-826.0,null,1.9122603913573546,6239.132711140392
Sif-Uwana,-56.0,127.0,null,0.38531661921957944,14.333333333333334
Sika,346.574,-512.961,null,0.9908872543155208,26711.53872198501
Sikurd,597.0,517.0,null,0.6261265348364949,7.080555555555556
Sil'Lume,-10.0,-950.0,null,0.28476347425622583,4414.090289449113
Silken,347.0,-1094.0,null,0.25089501142605153,78.0
Simoom,67.0,-839.0,null,1.9824795286486723,14172.170947826831
Simpla,500.0,450.0,null,4.149480551541631,31321.722673988275
Sinsang,-10.0,576.0,null,0.42668111848818996,3716.833333333333
Sinton,-216.0,274.0,null,0.5721199317458786,10909.387373737376
Sionia,725.0,-87.0,null,0.7621915212631788,93186.63508219417
Sirpar,694.0,-796.0,null,2.5471486032887283,11433.347351567378
Siskeen,690.0,-780.0,null,0.21112680648088844,292.141480876103
Sivoria,359.0,70.0,null,0.3033757266412423,1617.6584043149633
Skako,76.187,10.307,null,0.9320297490694426,318261.79320058186
Skartis,77.0,-754.0,null,0.5327862902675153,1687.1526890507153
Skeeba,924.1479999999999,176.38400000000001,null,0.2748905011197726,283.0249584019473
Skor,173.0,-1076.0,null,0.49735543508057267,4015.7952380953393
Skorrupon,239.0,242.0,null,3.3387349064419607,86931.64872387408
Skustell Cluster,263.0,-922.0,null,0.43118140941301886,9341.566315828391
Skye,-339.0,-923.0,null,0.34174889669653113,314.93650793650795
Skynara,414.0,-967.0,null,0.3808818551824799,17.0
Sleheyron,769.783,-22.63,null,0.8235282988125792,190762.43459810043
Sluis Van,160.741,-917.474,Neutral,3.950233485982124,24960.233028709812
Smarteel,921.0,-470.0,null,0.24236455880484237,0.0
Smuggler's Run,742.0,-853.0,null,0.687107919938206,12294.151778966016
Sneeve,559.144,-9.105,null,0.778236341509722,56521.28498426525
Sochi,178.0,90.0,null,0.3012371862952855,142696.08042987742
Socorro,515.189,-768.9,null,0.6675307967979681,42994.76295164646
Solibus,-18.0,-539.0,null,0.614998003067485,117209.12523180133
Somov Rit,700.0,-596.0,null,0.362729047240343,8826.339340812152
Sorjus,613.0,210.0,null,0.374471043576176,0.0
Sorrus,362.0,431.0,null,3.8957982967675417,42649.19300235181
Soullex,454.0,627.0,null,0.5306876732909177,1073.8010079754763
Soun,-137.0,178.0,null,0.365969275380437,11785.250700285207
Spefik,118.0,449.0,null,0.24724376403183515,80.13571428571427
Spice Terminus,478.0,-821.0,null,0.26379232438555034,1105.8107142857143
Spintir,520.0,394.0,null,1.9769944531609236,810.848649904606
Spira,53.0,-10.0,null,2.851458595313507,276.66111111111104
Spirador,565.0,-483.0,null,0.6848525516644071,101930.23182827323
Spirana,257.126,-343.561,null,1.1046684721999191,215736.9527841694
Sposia,-578.0,197.0,null,0.4340608902068033,30.0
Sriluur,766.0,114.0,null,4.8999138260576975,1886.3582987686138
Stalsinek,363.0,30.0,null,0.524720803428082,62601.6696848915
StarForge Nebula,179.0,-718.0,null,0.20206270528114947,1129.0047202631245
Starswarm Cluster,41.0,-93.0,null,0.5586487862419235,1444.9999999999804
Stassia,-49.0,0.0,null,2.4940697600068855,300.9529980597315
Station 88,-139.0,247.0,null,0.42793190297296385,105.44158507900767
Steelious,-41.0,-338.0,null,0.4451618577037769,883.2788139366318
Stend,486.0,-775.0,null,0.5573038858230851,108.78480574329703
Stenos,624.548,407.517,null,0.7699633476395231,105430.68259380771
Stobar,183.0,-504.0,null,0.48069809073289543,6390.170596105452
Suarbi,373.0,-979.0,null,0.6949761921015825,3134.0545684348563
Subterrel,80.0,-1088.0,null,0.4735975072089479,1739.8333333333335
Sukkult,94.0,-437.0,null,2.145154750509234,51966.66876296525
Suliana,25.0,-864.0,null,0.2936212953308927,55.18408331434649
Sullust,155.0,-710.0,Neutral,1.2911966264895958,18943.57680662516
Sump,-269.0,-834.0,null,0.5170352869209132,23365.8263448839
Surcasis,324.59066666666666,223.15733333333336,null,0.7608609465208015,8594.889637739745
Surron,373.0,-329.0,null,0.6031668348246298,151920.7013832796
Svivren,336.0,-950.0,null,0.4851066235001421,4004.68547313253
Svolten,658.0,581.0,null,0.4316115259748328,3043.6444444444446
Swellen,104.0,-1007.0,null,0.15000000000000002,0.0
Sy Myrth,726.0,251.0,null,2.468698921621376,195645.7049802732
Symbia,-68.0,-1.0,null,0.6823484533709618,578.1666666666624
Syned,218.058,-764.086,null,0.9062279089947461,33321.07231020918
Syngia,674.0,436.0,null,1.7887566833732225,151575.4312726749
Syvris,848.677,-344.773,null,1.452305453780052,61375.199959348836
T'surr,476.0,-284.0,null,0.7379359321924459,13360.682730144372
Taanab,353.359,110.162,null,0.5488934947935877,150851.6888973139
Taboon,393.0,-19.0,null,1.262794620295441,217.1583422683283
Takodana,-193.124,-632.573,null,1.7705520349531783,0.0
Tal Nami,678.0,66.0,null,0.6879404969716774,58529.75745665145
Tala,231.0,74.0,null,0.3012371862952855,134476.61937297691
Talasea,256.0,-174.0,null,0.7051613774057321,203086.96552499445
Talay,534.0,-671.0,null,0.312967313796825,6862.511833656664
Talcene,578.136,194.047,null,2.8868041668930196,155293.02496920325
Talcharaim,340.0,9.0,null,0.325544512347568,57388.66968489161
Talhovi,-71.0,-828.0,null,0.9508988955091154,2960.5650375939854
Taloraan,-229.0,-525.0,null,0.23084589148646367,0.3333333333333333
Talravin,152.034,-74.474,null,0.34795348743875,2420.347613835543
Tamban,-72.0,-35.0,null,0.34188386843120594,64.16666666666666
Tammar,828.0,193.0,null,0.29546975287266397,1750.8666666666666
Tammuz-an,886.0,-436.0,null,0.5328972682681944,13561.89831159808
Tandankin,671.0,389.0,null,0.35820212894188463,0.0
Tandun,436.0,454.0,null,0.4001327194123579,0.0
Tangrene,382.0,566.0,null,0.34419115299779646,0.0
Tanjay,-7.092,11.746,null,3.9547698403268097,2817.740260481545
Tantive,522.4,585.446,Dark Side,4.944965573014019,144.84603174603177
Tantive,522.4,585.446,Dark Side,4.944965573014019,144.84603174603177
Tar Mordren,-39.6,-650.192,null,0.4701106416471935,18550.745201773745
Tarabba,162.137,-980.846,null,0.8346270003500394,15264.176016140724
Taral V,999.0,211.0,null,0.4358734201561401,1745.5833333333333
